,Close,High,Low,Open,Volume
2021-01-27,1253.187134,1368.074097,1215.311279,1358.333374,39394416990
2021-01-28,1332.492188,1356.288696,1226.17395,1251.279785,34637234789
2021-01-29,1382.522827,1428.981201,1292.240112,1369.086792,53611955259
2021-01-30,1376.115479,1402.39978,1328.529053,1382.231934,30616574234
2021-01-31,1314.986206,1378.916016,1288.501587,1376.823608,25198853581
2021-02-01,1369.040527,1373.845825,1274.357788,1314.855225,29210670920
2021-02-02,1515.193726,1542.990967,1362.77124,1369.505127,45437142801
2021-02-03,1660.909546,1660.909546,1510.010254,1514.769653,41874566399
2021-02-04,1594.762695,1689.186646,1561.853516,1661.170166,44396871836
2021-02-05,1718.650879,1756.510986,1594.793335,1594.793335,40108628454
2021-02-06,1677.846802,1738.314453,1649.068726,1717.797485,39873420648
2021-02-07,1614.227783,1690.036621,1501.750244,1677.605713,39889440151
2021-02-08,1746.616821,1770.59082,1571.579956,1613.642212,48012285956
2021-02-09,1768.035034,1815.963623,1711.620605,1746.926147,44180727529
2021-02-10,1744.243408,1826.696777,1686.542358,1768.039795,41916084617
2021-02-11,1783.797974,1806.539063,1708.679199,1743.714233,36021495262
2021-02-12,1843.532593,1861.356934,1744.168945,1783.489136,37905036865
2021-02-13,1814.109863,1871.603516,1770.612061,1843.986816,35359490535
2021-02-14,1805.084106,1848.154053,1789.914185,1814.372314,31439114900
2021-02-15,1779.791016,1833.830566,1683.906616,1804.676758,38955610883
2021-02-16,1781.067505,1824.518677,1729.641968,1778.945557,34269369268
2021-02-17,1848.458252,1853.667603,1736.705811,1781.350098,35955412703
2021-02-18,1937.449219,1949.903442,1848.206299,1848.206299,28255902969
2021-02-19,1960.164795,1969.546997,1896.684448,1938.859863,26268814253
2021-02-20,1919.534058,2036.286499,1830.531494,1959.902954,34696091102
2021-02-21,1935.601074,1974.259644,1890.368164,1918.673096,23626547717
2021-02-22,1781.99292,1936.453735,1580.626587,1935.557861,42409646036
2021-02-23,1570.203979,1781.409058,1378.840942,1781.409058,52029864713
2021-02-24,1626.575684,1710.983765,1511.018921,1571.47644,31329000537
2021-02-25,1475.703735,1670.224121,1465.05896,1625.393921,24481681873
2021-02-26,1446.033691,1559.028931,1407.979248,1478.65332,31435997881
2021-02-27,1459.973145,1524.932373,1433.786987,1446.929443,20742103233
2021-02-28,1416.04895,1468.391479,1300.472168,1459.860474,27637026080
2021-03-01,1564.707642,1567.69458,1416.416138,1417.151123,24032838645
2021-03-02,1492.608765,1597.610107,1461.325439,1564.063477,22523669722
2021-03-03,1575.853149,1650.360596,1481.905762,1491.451172,22674780680
2021-03-04,1541.914307,1622.953857,1511.103394,1574.623779,22906118718
2021-03-05,1533.275024,1547.878174,1450.891357,1541.541748,21067146937
2021-03-06,1654.741577,1669.106567,1519.141113,1532.372803,22746262366
2021-03-07,1723.153809,1730.924194,1636.564453,1655.392456,23809935410
2021-03-08,1834.727905,1835.192139,1670.942017,1724.229248,27630991158
2021-03-09,1868.048828,1868.048828,1804.266357,1835.148071,23461244507
2021-03-10,1799.16626,1873.803223,1766.490479,1868.489014,25154173185
2021-03-11,1826.194946,1843.818848,1734.617065,1798.033936,24013132909
2021-03-12,1772.102417,1839.497314,1728.980957,1826.546753,22435821312
2021-03-13,1924.685425,1937.645508,1733.639893,1772.166382,25014689475
2021-03-14,1854.564331,1930.779785,1845.119995,1923.86377,19344589211
2021-03-15,1791.702271,1889.196655,1749.606323,1854.08667,26244738810
2021-03-16,1806.971802,1817.060181,1720.053223,1792.413818,23828509590
2021-03-17,1823.449341,1839.81897,1749.179932,1807.056152,24512917348
2021-03-18,1782.855103,1848.646118,1705.716064,1823.158447,23263845504
2021-03-19,1817.624146,1841.196045,1746.473389,1782.568726,21249297710
2021-03-20,1812.634644,1874.708984,1811.728638,1817.522705,22677674970
2021-03-21,1788.217041,1823.353027,1764.139282,1812.606567,22977404620
2021-03-22,1691.333984,1811.968262,1674.299805,1788.362183,23599296129
2021-03-23,1678.650146,1725.108765,1662.539917,1690.871826,21998237965
2021-03-24,1593.413452,1740.428223,1570.787964,1678.002563,31228051473
2021-03-25,1595.359253,1625.911499,1560.370483,1593.123291,29650328701
2021-03-26,1702.842041,1702.922852,1594.736694,1595.210083,22548516548
2021-03-27,1716.494629,1732.824341,1674.319336,1703.036133,18102277710
2021-03-28,1691.355957,1728.584106,1672.6604,1716.40564,16599472938
2021-03-29,1819.684937,1837.187988,1683.716553,1691.263184,22796570548
2021-03-30,1846.033691,1860.974731,1793.922363,1819.466309,22512781703
2021-03-31,1918.362061,1947.837769,1793.002197,1846.098267,30226902621
2021-04-01,1977.276855,1989.055054,1912.178467,1919.157227,30914259795
2021-04-02,2143.225586,2152.451904,1960.678711,1976.932739,34862511022
2021-04-03,2028.422485,2144.962402,2028.422485,2142.895996,32011518871
2021-04-04,2093.122803,2110.353516,2007.111816,2027.671265,26006501902
2021-04-05,2107.887207,2140.985352,2032.387695,2093.260742,28889391170
2021-04-06,2118.378906,2151.223389,2057.609131,2109.493164,29222865881
2021-04-07,1971.077271,2133.1875,1945.442139,2117.728516,36116271935
2021-04-08,2088.57373,2091.516357,1959.079468,1969.133179,25312956529
2021-04-09,2072.108887,2102.873779,2055.16333,2088.772217,19812472092
2021-04-10,2135.942139,2196.996338,2062.787598,2071.111572,24986243611
2021-04-11,2157.656982,2165.191406,2119.865723,2136.156982,19692836132
2021-04-12,2139.353271,2199.71875,2110.368896,2157.361816,21727936609
2021-04-13,2299.187744,2318.42334,2138.55957,2139.364258,29456642939
2021-04-14,2435.10498,2449.6875,2284.563721,2299.3479,35592822986
2021-04-15,2519.116211,2544.267334,2409.924072,2436.034668,32325606817
2021-04-16,2431.946533,2547.555664,2318.675049,2516.601807,36196928256
2021-04-17,2344.89502,2497.385254,2333.682861,2429.980957,32349808978
2021-04-18,2237.136963,2365.460449,2011.766846,2346.452393,50696368718
2021-04-19,2166.188721,2276.776855,2086.688721,2238.032715,34060654971
2021-04-20,2330.210938,2345.834961,2060.143799,2161.939453,39433483315
2021-04-21,2364.751709,2467.200684,2238.366943,2331.160156,38899067643
2021-04-22,2403.535156,2641.094971,2315.960205,2357.871094,53575904724
2021-04-23,2363.586182,2439.537109,2117.039551,2401.256348,55413933925
2021-04-24,2211.625732,2367.740967,2163.693115,2367.199219,31854226936
2021-04-25,2316.05957,2354.08667,2172.515137,2214.413818,31814355546
2021-04-26,2534.481689,2536.337402,2308.315186,2319.478027,35208325408
2021-04-27,2662.865234,2676.392822,2485.375,2534.03125,32275969215
2021-04-28,2746.380127,2757.477295,2564.081543,2664.685547,34269031076
2021-04-29,2756.876953,2797.972412,2672.106689,2748.649658,32578127990
2021-04-30,2773.207031,2796.054932,2728.169922,2757.734131,29777179889
2021-05-01,2945.892822,2951.440918,2755.908447,2772.838379,28726205272
2021-05-02,2952.056152,2984.891846,2860.526123,2945.560059,28032013047
2021-05-03,3431.086182,3450.037842,2951.175781,2951.175781,49174290212
2021-05-04,3253.629395,3523.585938,3180.742676,3431.131592,62402045158
2021-05-05,3522.783203,3541.462646,3213.101563,3240.554688,48334198383
2021-05-06,3490.880371,3598.895996,3386.23999,3524.930908,44300394788
2021-05-07,3484.729004,3573.290039,3370.261963,3490.105225,39607240515
2021-05-08,3902.647705,3950.165039,3453.768555,3481.988037,50208491286
2021-05-09,3928.844727,3981.259033,3743.989014,3911.463135,50568290278
2021-05-10,3952.293945,4197.473145,3684.45166,3924.41333,62691789007
2021-05-11,4168.701172,4178.208984,3783.889404,3948.271973,52679737865
2021-05-12,3785.848633,4362.350586,3785.848633,4174.635742,69023382175
2021-05-13,3715.148438,4032.563477,3549.407227,3828.918457,78398214539
2021-05-14,4079.057373,4171.01709,3703.399902,3720.122314,48174271215
2021-05-15,3638.12207,4129.185547,3638.12207,4075.95166,42422321751
2021-05-16,3587.506104,3878.895996,3350.95166,3641.830811,47359478734
2021-05-17,3282.397705,3587.765625,3129.008789,3581.343018,54061732774
2021-05-18,3380.070068,3562.465088,3246.404053,3276.872314,40416525218
2021-05-19,2460.679199,3437.935791,1952.460205,3382.657227,84482912776
2021-05-20,2784.294189,2993.145264,2170.229004,2439.638672,67610826680
2021-05-21,2430.621338,2938.205078,2113.347168,2772.341309,53774070802
2021-05-22,2295.705566,2483.983154,2168.124268,2436.014648,42089937660
2021-05-23,2109.579834,2384.411621,1737.46875,2298.367188,56005721977
2021-05-24,2643.591064,2672.595703,2090.639648,2099.936035,53697121740
2021-05-25,2706.628906,2750.534912,2394.355469,2649.033203,49558333256
2021-05-26,2888.69873,2911.735596,2652.094482,2707.052734,42499766020
2021-05-27,2736.488525,2888.752441,2642.60791,2888.752441,33373635283
2021-05-28,2419.90625,2761.363281,2336.361328,2742.468994,39999114805
2021-05-29,2279.51416,2566.938477,2208.490967,2414.067139,33773720220
2021-05-30,2390.30542,2472.187744,2188.834473,2278.288818,25876619428
2021-05-31,2714.945313,2715.85498,2279.505127,2387.198486,31007383150
2021-06-01,2633.518311,2739.737549,2531.160645,2707.560547,27363223090
2021-06-02,2706.125,2801.392334,2555.401367,2634.456055,27723267359
2021-06-03,2855.126465,2891.254883,2667.684326,2708.376221,30038207402
2021-06-04,2688.195068,2857.165527,2562.637451,2857.165527,34173841611
2021-06-05,2630.576904,2817.484863,2558.233643,2691.619385,30496672724
2021-06-06,2715.092773,2743.441162,2616.162354,2629.748779,25311639414
2021-06-07,2590.263184,2845.185059,2583.995117,2713.047363,30600111277
2021-06-08,2517.438721,2620.846191,2315.546631,2594.602295,41909736778
2021-06-09,2608.26709,2625.070557,2412.197754,2510.199219,36075832186
2021-06-10,2471.518555,2619.957764,2435.401611,2611.142578,28753626390
2021-06-11,2353.768799,2495.414795,2326.869629,2472.858887,24832564195
2021-06-12,2372.484375,2447.227783,2265.758057,2354.752197,25724364410
2021-06-13,2508.391602,2547.36792,2312.640137,2372.690186,27092945370
2021-06-14,2537.891113,2606.432861,2469.388184,2508.770508,26964576331
2021-06-15,2610.936768,2639.229248,2515.153076,2587.762695,29005279219
2021-06-16,2367.663574,2554.628906,2354.350586,2544.864746,24101926180
2021-06-17,2372.001953,2457.175537,2312.301514,2367.306396,21871633186
2021-06-18,2231.733154,2377.195068,2147.30835,2374.586914,22752818388
2021-06-19,2178.499023,2278.415039,2168.88501,2235.15918,18765854896
2021-06-20,2246.364502,2275.382813,2049.962646,2171.337891,22535930423
2021-06-21,1888.44751,2259.464111,1867.185425,2245.317871,33745173825
2021-06-22,1874.950073,1993.15979,1707.600586,1886.667603,35547251725
2021-06-23,1989.736328,2043.530396,1827.571533,1878.625,28408659206
2021-06-24,1988.456299,2032.339355,1887.432007,1968.957397,20272845769
2021-06-25,1813.217285,2017.759521,1794.400391,1989.21582,22774334998
2021-06-26,1829.239258,1850.17981,1719.559448,1810.884277,20637542361
2021-06-27,1978.894653,1979.95813,1811.24585,1830.996948,19885474742
2021-06-28,2079.657471,2139.80542,1963.615479,1981.386475,25514602841
2021-06-29,2160.768311,2242.23877,2076.240234,2083.44873,24815124419
2021-06-30,2274.547607,2282.989014,2090.760742,2164.216309,25828056268
2021-07-01,2113.605469,2274.397461,2081.081055,2274.397461,29061701793
2021-07-02,2150.040283,2155.596436,2021.824829,2109.892578,31796212554
2021-07-03,2226.114258,2237.567139,2117.590088,2150.834961,17433361641
2021-07-04,2321.724121,2384.286865,2190.837646,2226.550293,18787107473
2021-07-05,2198.58252,2321.922852,2163.041504,2321.922852,20103794829
2021-07-06,2324.679443,2346.294922,2197.919434,2197.919434,20891861314
2021-07-07,2315.161865,2403.773438,2298.026855,2323.208496,22398345285
2021-07-08,2120.026367,2324.006836,2089.414307,2317.949219,23188123689
2021-07-09,2146.692383,2185.376221,2051.06665,2115.573975,23029574602
2021-07-10,2111.403564,2190.124023,2081.923584,2146.999756,17581542471
2021-07-11,2139.664795,2172.65332,2083.803711,2110.875732,14705386138
2021-07-12,2036.721069,2167.710205,2011.018921,2140.506836,17768129077
2021-07-13,1940.083984,2040.693604,1922.577881,2034.098389,16621628658
2021-07-14,1994.331299,2015.107422,1869.223145,1941.167847,17342819679
2021-07-15,1911.175659,2037.742554,1883.272217,1994.712036,15688092552
2021-07-16,1880.382935,1959.696289,1853.590332,1916.598389,14884569147
2021-07-17,1898.825195,1917.5979,1855.59082,1876.881348,13364282076
2021-07-18,1895.552124,1988.336426,1883.012573,1900.194336,13791868728
2021-07-19,1817.296631,1916.118042,1807.909912,1893.053589,14157735481
2021-07-20,1787.510742,1836.998047,1722.050781,1819.082031,17368597636
2021-07-21,1990.970825,2025.68042,1759.023315,1786.276245,21253359756
2021-07-22,2025.202759,2044.116455,1954.297852,1994.822876,17495480331
2021-07-23,2124.776611,2129.441162,2000.436279,2025.105713,16200392492
2021-07-24,2189.21875,2197.649414,2107.323486,2123.961182,16057446601
2021-07-25,2191.373779,2194.438232,2108.829834,2187.145508,14566483636
2021-07-26,2233.366699,2428.817139,2177.32959,2191.309814,29614324233
2021-07-27,2298.333496,2316.950195,2154.731201,2230.197021,23067480378
2021-07-28,2296.54541,2341.777832,2250.914063,2302.081299,18991302378
2021-07-29,2380.956787,2396.451904,2273.404785,2299.011963,16313373113
2021-07-30,2466.961426,2469.704834,2322.337158,2382.545166,20212848934
2021-07-31,2536.209961,2551.161133,2423.816162,2461.575684,18001710283
2021-08-01,2561.852051,2695.429443,2520.931885,2530.462891,22697987055
2021-08-02,2610.15332,2665.730957,2511.375244,2557.774658,22162754104
2021-08-03,2502.349609,2630.314209,2449.353516,2609.413086,22696753413
2021-08-04,2724.619873,2764.443604,2463.469482,2508.544922,25038698173
2021-08-05,2827.328857,2840.430664,2540.684082,2725.669678,31057928075
2021-08-06,2890.94165,2944.90332,2727.792725,2827.503418,26528577879
2021-08-07,3157.23877,3170.229736,2868.535645,2891.70752,33081467129
2021-08-08,3013.732666,3184.604004,2951.747314,3161.232666,28433638008
2021-08-09,3167.856201,3185.701172,2900.926025,3012.885742,31983260936
2021-08-10,3141.691162,3228.940674,3059.229004,3163.050049,27605221710
2021-08-11,3164.245117,3269.209473,3122.916504,3142.830322,26729035052
2021-08-12,3043.414307,3236.314697,2984.166992,3164.175781,25403699845
2021-08-13,3322.21167,3324.671631,3037.676025,3049.001221,23868866254
2021-08-14,3265.443359,3329.281006,3214.519775,3322.762695,19860862133
2021-08-15,3310.50415,3320.084229,3117.791748,3266.276123,22166205051
2021-08-16,3156.509521,3333.994873,3139.778564,3309.422119,23080039949
2021-08-17,3014.845947,3288.812744,2996.468262,3149.380371,25509056745
2021-08-18,3020.089844,3124.976074,2959.02832,3011.963623,21539248425
2021-08-19,3182.702148,3184.435547,2963.150146,3019.126953,19546290360
2021-08-20,3286.935303,3298.246582,3178.10376,3182.162598,20885619828
2021-08-21,3226.083984,3307.351563,3209.866211,3286.931641,18113977628
2021-08-22,3242.115479,3272.733154,3142.00708,3226.227295,15983278460
2021-08-23,3319.257324,3373.384277,3235.851318,3241.357422,20511110509
2021-08-24,3172.456299,3358.688232,3154.121338,3324.855469,20131028906
2021-08-25,3224.915283,3248.727295,3086.11499,3174.269775,18902728235
2021-08-26,3100.325439,3249.655273,3060.22876,3228.747314,17405668117
2021-08-27,3270.60083,3281.840576,3064.485107,3096.406006,18489602004
2021-08-28,3244.40332,3284.845947,3217.403564,3275.104492,13709633698
2021-08-29,3227.002686,3283.235596,3158.840332,3246.770996,13296586731
2021-08-30,3224.374268,3346.581055,3151.44458,3227.192627,19306924485
2021-08-31,3433.732666,3466.992188,3195.216553,3227.758057,27280502987
2021-09-01,3834.828125,3836.867432,3387.408447,3430.762451,30070890104
2021-09-02,3790.98999,3830.711426,3726.750488,3825.027832,24387397330
2021-09-03,3940.614746,4022.469238,3712.678223,3787.486572,26207765094
2021-09-04,3887.828369,3969.44873,3837.931152,3937.910156,20806963328
2021-09-05,3952.133545,3979.186523,3838.487305,3886.331055,18371468576
2021-09-06,3928.379395,3968.426514,3868.994385,3951.520752,18674691198
2021-09-07,3426.394287,3945.314209,3062.222412,3926.527588,39131346397
2021-09-08,3497.315186,3559.121338,3224.764893,3428.378174,31738430771
2021-09-09,3427.340088,3562.992676,3400.51709,3452.54834,24118055831
2021-09-10,3211.505859,3512.571289,3157.059082,3425.564941,22355974097
2021-09-11,3270.278076,3346.526367,3208.961914,3209.030518,18627122934
2021-09-12,3410.134521,3462.468262,3235.109375,3270.291748,16810411424
2021-09-13,3285.511719,3426.502197,3121.51416,3407.471924,22721552948
2021-09-14,3429.169678,3429.169678,3273.630859,3286.316406,19125420848
2021-09-15,3615.282715,3615.282715,3365.913086,3431.217285,17548551804
2021-09-16,3571.294922,3673.310791,3489.805664,3613.07373,20093903064
2021-09-17,3398.538818,3589.305176,3356.449951,3569.568115,17722363229
2021-09-18,3432.018311,3540.807617,3371.892334,3397.422852,15995220233
2021-09-19,3329.447998,3448.322021,3286.172363,3433.287842,14257609743
2021-09-20,2958.993408,3343.325439,2940.839111,3329.670654,27371684581
2021-09-21,2764.431152,3101.69751,2676.407471,2977.310547,30405062665
2021-09-22,3077.86792,3089.083008,2741.440674,2763.209229,23742102645
2021-09-23,3155.523682,3173.544678,3038.0979,3077.974365,18516291047
2021-09-24,2931.669189,3159.644043,2747.337646,3154.562012,25595422789
2021-09-25,2925.565674,2968.994629,2818.970459,2930.884766,18932786754
2021-09-26,3062.265381,3114.857422,2744.583008,2926.343018,21172766310
2021-09-27,2934.138916,3163.665039,2932.692871,3065.837891,19164053681
2021-09-28,2807.296631,2970.770508,2793.360596,2928.963379,16895079070
2021-09-29,2853.143311,2946.881348,2786.988281,2809.297607,15763456158
2021-09-30,3001.678955,3046.519531,2840.289551,2852.558838,17661065099
2021-10-01,3307.516113,3329.853516,2978.654297,3001.129395,22307625573
2021-10-02,3391.694336,3464.837402,3260.027588,3308.870361,19202671704
2021-10-03,3418.358643,3484.605713,3348.120117,3390.767578,15516566862
2021-10-04,3380.089111,3434.775391,3283.44873,3418.776367,17747154101
2021-10-05,3518.518555,3541.45166,3365.817627,3381.784424,16632591670
2021-10-06,3580.562012,3622.55127,3354.469727,3516.570313,21855226591
2021-10-07,3587.974854,3650.013184,3479.90918,3576.814453,19090322927
2021-10-08,3563.759277,3667.95752,3547.828125,3587.832764,16222029488
2021-10-09,3575.716797,3628.237305,3544.640381,3559.997803,12707036942
2021-10-10,3425.852783,3603.244873,3414.970947,3575.020508,16171746693
2021-10-11,3545.354004,3622.289551,3385.761719,3419.726807,18579189588
2021-10-12,3492.573242,3546.477783,3407.338135,3546.477783,18109578443
2021-10-13,3606.20166,3607.741699,3417.602051,3492.753662,16211275589
2021-10-14,3786.01416,3819.258545,3590.275146,3604.958984,19443499909
2021-10-15,3862.634766,3895.466309,3735.363525,3790.154297,20966841512
2021-10-16,3830.38208,3962.453125,3805.885986,3865.666504,16578095629
2021-10-17,3847.104492,3914.897949,3660.723389,3829.858887,15908090346
2021-10-18,3748.760254,3888.209229,3686.750488,3847.72998,17386204158
2021-10-19,3877.650879,3883.928711,3736.780273,3747.162842,15998757133
2021-10-20,4155.992188,4167.472168,3833.288086,3877.730957,20338319988
2021-10-21,4054.322754,4366.088379,4032.483887,4161.713379,28220661820
2021-10-22,3970.181885,4162.975586,3908.340332,4055.686523,19432937968
2021-10-23,4171.663574,4171.663574,3944.631836,3971.356445,14781537792
2021-10-24,4087.903076,4185.729492,3967.120361,4171.855957,14978083638
2021-10-25,4217.876953,4236.666992,4072.034668,4084.425781,15995727040
2021-10-26,4131.102051,4289.131348,4106.82373,4217.337891,17157714562
2021-10-27,3930.257324,4299.152832,3930.257324,4132.17334,26219530404
2021-10-28,4287.318848,4293.150879,3905.706055,3924.81543,25958154575
2021-10-29,4414.746582,4455.735352,4271.70752,4288.686523,22967641914
2021-10-30,4325.650391,4426.848633,4252.494141,4414.243652,14615490626
2021-10-31,4288.074219,4394.449707,4179.016113,4322.744141,17498160238
2021-11-01,4324.626953,4377.322266,4160.966797,4288.217285,17985288261
2021-11-02,4584.798828,4599.948242,4288.686523,4322.500977,20794448222
2021-11-03,4607.193848,4664.910156,4462.976074,4589.68457,21220463155
2021-11-04,4537.324219,4606.516113,4426.622559,4604.678711,18415244464
2021-11-05,4486.243164,4570.895996,4447.487305,4537.42334,15086003586
2021-11-06,4521.581055,4530.99707,4334.973633,4482.647949,14429076700
2021-11-07,4620.554688,4640.921875,4510.984375,4523.981934,13541376033
2021-11-08,4812.087402,4822.363281,4619.649414,4619.649414,19290896267
2021-11-09,4735.068848,4837.589355,4718.039063,4810.071289,20834172627
2021-11-10,4636.174316,4859.50293,4485.093262,4733.362793,22748160545
2021-11-11,4730.384277,4778.059082,4580.990234,4635.453613,17933201129
2021-11-12,4667.115234,4808.73877,4510.92041,4724.306641,18316060208
2021-11-13,4651.460449,4702.115234,4582.180664,4666.719238,14457436261
2021-11-14,4626.358887,4689.842773,4516.935547,4648.632813,12172962219
2021-11-15,4557.503906,4764.63623,4546.599121,4627.09082,16275851299
2021-11-16,4216.365234,4891.70459,4144.334961,4570.478027,27417502801
2021-11-17,4287.59375,4300.306641,4107.125977,4213.910645,22183461850
2021-11-18,4000.650879,4343.557129,3959.227783,4287.802246,21383250893
2021-11-19,4298.306641,4311.713867,3982.91748,3995.729492,20626269711
2021-11-20,4409.931152,4434.388184,4209.242676,4298.350586,15448261277
2021-11-21,4269.73291,4422.491699,4255.455078,4412.195313,14094831413
2021-11-22,4088.457764,4302.022949,4033.572266,4266.509277,19752218877
2021-11-23,4340.763672,4385.483398,4069.766602,4089.68042,22133497059
2021-11-24,4239.981445,4376.875977,4176.183594,4340.036133,21838037128
2021-11-25,4274.743164,4550.518066,4249.774414,4271.394531,18705358318
2021-11-26,4030.908936,4550.842285,3933.506592,4522.208984,26281795488
2021-11-27,4096.912109,4187.684082,4033.513916,4042.999023,16515693874
2021-11-28,4294.453613,4297.916504,3989.969971,4101.648926,15953126340
2021-11-29,4445.10498,4460.848633,4284.504883,4296.946777,19086475837
2021-11-30,4631.479004,4753.266113,4358.074219,4447.768066,28626354111
2021-12-01,4586.990234,4780.732422,4530.272461,4623.679688,27634826695
2021-12-02,4511.302246,4628.919922,4441.507813,4586.333008,21502671027
2021-12-03,4220.706055,4647.289063,4100.145508,4514.355957,25879591528
2021-12-04,4119.587402,4242.725586,3525.494141,4227.762207,38478999182
2021-12-05,4198.322754,4246.92334,4040.217529,4119.628906,25533062707
2021-12-06,4358.737305,4375.520508,3930.806641,4199,28229518513
2021-12-07,4315.061523,4428.589355,4264.32373,4358.586914,22366213354
2021-12-08,4439.35791,4453.112305,4234.537598,4311.674316,18704315119
2021-12-09,4119.815918,4482.313965,4078.844238,4433.024902,22296131874
2021-12-10,3908.496094,4227.111816,3897.767578,4113.588379,28014595631
2021-12-11,4084.452393,4095.648438,3846.054443,3909.667725,19131502454
2021-12-12,4134.453125,4173.608887,3993.055908,4084.811279,14057603914
2021-12-13,3784.226807,4145.955078,3680.609131,4136.359863,23999841386
2021-12-14,3745.44043,3866.633789,3700.104736,3782.822754,23836759957
2021-12-15,4018.388672,4086.372803,3664.719971,3862.251465,26411188833
2021-12-16,3962.469727,4110.368652,3956.057129,4020.415039,19825531254
2021-12-17,3879.486572,3992.79248,3711.424561,3959.012451,23143541098
2021-12-18,3960.860107,3993.829834,3774.61499,3880.291504,19530895889
2021-12-19,3922.592529,4018.658447,3894.398682,3960.872314,16167785597
2021-12-20,3933.844482,3980.098633,3759.40332,3923.695801,21589690675
2021-12-21,4020.26001,4058.821289,3918.837891,3938.463867,16388555198
2021-12-22,3982.099609,4073.791504,3947.690186,4018.695801,13921756199
2021-12-23,4108.015625,4149.026855,3897.234375,3981.96167,18007273742
2021-12-24,4047.98291,4134.106445,4029.064453,4111.345215,12769090623
2021-12-25,4093.281006,4138.564941,4027.927002,4049.781982,10894785525
2021-12-26,4067.328125,4105.023926,4013.026367,4094.151611,11197244172
2021-12-27,4037.547607,4126.001465,4033.492432,4064.746338,11424360002
2021-12-28,3800.893066,4037.538086,3769.280029,4037.538086,17299472803
2021-12-29,3628.531738,3827.981934,3612.795898,3797.436279,15722555672
2021-12-30,3713.852051,3767.559814,3595.204834,3632.219727,12925377999
2021-12-31,3682.632813,3807.288818,3636.869873,3713.430176,14157285268
2022-01-01,3769.697021,3769.917969,3682.286621,3683.047119,9776191466
2022-01-02,3829.564941,3836.161865,3727.357422,3769.29834,9881471548
2022-01-03,3761.380371,3836.19873,3698.047607,3829.535645,12080777893
2022-01-04,3794.056641,3876.785156,3723.349854,3761.361572,14030925983
2022-01-05,3550.386963,3842.059814,3456.745361,3794.269043,18061338502
2022-01-06,3418.408203,3549.708984,3335.376709,3549.708984,24293791313
2022-01-07,3193.210449,3420.461914,3117.381348,3417.837891,24494179209
2022-01-08,3091.972656,3240.304443,3020.880859,3193.502441,16037732700
2022-01-09,3157.751465,3206.790771,3075.911377,3091.696289,12334683863
2022-01-10,3083.0979,3177.213379,2947.683594,3157.570557,19535744145
2022-01-11,3238.111572,3247.511963,3061.140625,3082.990967,15211447193
2022-01-12,3372.258301,3401.219971,3216.718018,3238.449951,16662871689
2022-01-13,3248.288574,3396.969727,3247.91748,3372.10498,15294466275
2022-01-14,3310.001465,3330.766113,3203.82373,3248.648682,13562957230
2022-01-15,3330.530762,3364.537842,3278.670898,3309.844238,9619999078
2022-01-16,3350.921875,3376.401123,3291.563721,3330.387207,9505934874
2022-01-17,3212.304932,3355.819336,3157.224121,3350.947266,12344309617
2022-01-18,3164.025146,3236.016113,3096.123535,3212.287598,13024154091
2022-01-19,3095.825928,3171.158447,3055.212402,3163.850342,13187424144
2022-01-20,3001.120117,3265.336914,3000.908203,3095.271729,10645922764
2022-01-21,2557.931641,3029.081055,2496.812988,3002.956787,26796291874
2022-01-22,2405.181152,2615.247314,2330.247314,2561.145264,27369692036
2022-01-23,2535.039063,2542.144775,2381.515137,2406.924316,16481489511
2022-01-24,2440.352295,2537.208496,2172.30127,2535.891113,28220804648
2022-01-25,2455.935059,2498.50708,2359.384766,2440.393555,16179776932
2022-01-26,2468.030273,2705.78418,2417.683105,2455.579102,21229909340
2022-01-27,2423.001221,2510.45166,2328.452148,2467.188477,16126522783
2022-01-28,2547.092041,2548.778564,2367.83374,2421.646973,14666227351
2022-01-29,2597.084717,2627.609375,2526.989746,2546.590576,11172062661
2022-01-30,2603.466553,2631.408447,2550.460938,2598.564941,9501221177
2022-01-31,2688.278809,2697.735352,2489.072266,2603.263428,13778234614
2022-02-01,2792.117188,2802.31543,2682.621826,2687.898926,13194846235
2022-02-02,2682.854004,2802.212158,2630.120361,2791.958984,13876301217
2022-02-03,2679.162598,2712.482666,2587.783447,2682.226074,12755505065
2022-02-04,2983.586914,2983.586914,2675.443848,2681.057617,18987223729
2022-02-05,3014.648193,3054.130127,2966.781006,2984.446045,13102093957
2022-02-06,3057.476074,3061.26123,2965.429932,3014.959717,9466018022
2022-02-07,3142.470703,3182.52832,3002.927002,3057.422119,15197063785
2022-02-08,3122.608643,3219.472656,3038.37793,3143.008545,17136080906
2022-02-09,3239.457031,3263.155762,3063.160156,3121.182617,13951308490
2022-02-10,3077.482178,3271.316162,3070.378174,3240.113037,18629485080
2022-02-11,2927.383545,3127.450684,2888.707764,3077.413086,16043881065
2022-02-12,2917.362793,2980.079346,2870.177002,2927.386475,11254355757
2022-02-13,2883.463379,2947.776611,2845.397705,2916.789551,9054963563
2022-02-14,2933.479004,2957.963623,2840.257568,2880.187744,12164552172
2022-02-15,3179.877197,3185.520752,2917.857178,2933.729004,13921257873
2022-02-16,3127.830078,3181.616943,3055.168213,3180.446777,12352406833
2022-02-17,2881.481934,3154.615234,2861.852051,3126.858398,15860206214
2022-02-18,2785.727539,2937.308594,2761.643311,2884.340576,15748173433
